"year","industry_name","average_wage","food_category","average_price","price_value","price_unit"
2009,Těžba a dobývání,28360.50,Rýže loupaná dlouhozrnná,36.10,1.0,kg
2009,Těžba a dobývání,28360.50,Kapr živý,82.00,1.0,kg
2009,Těžba a dobývání,28360.50,Šunkový salám,117.99,1.0,kg
2009,Těžba a dobývání,28360.50,Vepřová pečeně s kostí,106.48,1.0,kg
2009,Těžba a dobývání,28360.50,Hovězí maso zadní bez kosti,179.01,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Chléb konzumní kmínový,19.58,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Konzumní brambory,10.22,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Mléko polotučné pasterované,15.66,1.0,l
2009,Zpracovatelský průmysl,21998.25,Kuřata kuchaná celá,57.86,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Eidamská cihla,111.67,1.0,kg
2009,Zpracovatelský průmysl,21998.25,"Pivo výčepní, světlé, lahvové",9.18,0.5,l
2009,Zpracovatelský průmysl,21998.25,Vejce slepičí čerstvá,26.02,10.0,ks
2009,Zpracovatelský průmysl,21998.25,Jablka konzumní,25.85,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Těstoviny vaječné,30.98,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Cukr krystalový,19.81,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Jogurt bílý netučný,6.08,150.0,g
2009,Zpracovatelský průmysl,21998.25,Pečivo pšeničné bílé,38.83,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Rostlinný roztíratelný tuk,84.41,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Mrkev,16.56,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Máslo,96.09,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Pšeničná mouka hladká,9.97,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Přírodní minerální voda uhličitá,8.21,1.0,l
2009,Zpracovatelský průmysl,21998.25,Rajská jablka červená kulatá,34.92,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Pomeranče,29.79,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Papriky,51.70,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Banány žluté,30.56,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Rýže loupaná dlouhozrnná,36.10,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Kapr živý,82.00,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Šunkový salám,117.99,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Vepřová pečeně s kostí,106.48,1.0,kg
2009,Zpracovatelský průmysl,21998.25,Hovězí maso zadní bez kosti,179.01,1.0,kg
2010,Ostatní činnosti,18350.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Ostatní činnosti,18350.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Ostatní činnosti,18350.00,Máslo,118.39,1.0,kg
2010,Ostatní činnosti,18350.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Ostatní činnosti,18350.00,Papriky,61.50,1.0,kg
2010,Ostatní činnosti,18350.00,Kapr živý,84.38,1.0,kg
2010,Ostatní činnosti,18350.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Ostatní činnosti,18350.00,Jablka konzumní,25.28,1.0,kg
2010,Ostatní činnosti,18350.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Ostatní činnosti,18350.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Ostatní činnosti,18350.00,Cukr krystalový,18.27,1.0,kg
2010,Ostatní činnosti,18350.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Ostatní činnosti,18350.00,Jogurt bílý netučný,6.26,150.0,g
2010,Ostatní činnosti,18350.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Ostatní činnosti,18350.00,Mrkev,15.79,1.0,kg
2010,Ostatní činnosti,18350.00,Eidamská cihla,119.95,1.0,kg
2010,Ostatní činnosti,18350.00,Těstoviny vaječné,31.94,1.0,kg
2010,Ostatní činnosti,18350.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Ostatní činnosti,18350.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Ostatní činnosti,18350.00,Pomeranče,30.62,1.0,kg
2010,Ostatní činnosti,18350.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Ostatní činnosti,18350.00,Banány žluté,27.44,1.0,kg
2010,Ostatní činnosti,18350.00,Šunkový salám,116.98,1.0,kg
2010,Ostatní činnosti,18350.00,Konzumní brambory,13.27,1.0,kg
2010,Ostatní činnosti,18350.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Ostatní činnosti,18350.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Činnosti v oblasti nemovitostí,21341.00,Máslo,118.39,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Činnosti v oblasti nemovitostí,21341.00,Papriky,61.50,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Kapr živý,84.38,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Jablka konzumní,25.28,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Cukr krystalový,18.27,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Jogurt bílý netučný,6.26,150.0,g
2010,Činnosti v oblasti nemovitostí,21341.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Mrkev,15.79,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Eidamská cihla,119.95,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Těstoviny vaječné,31.94,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Pomeranče,30.62,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Činnosti v oblasti nemovitostí,21341.00,Banány žluté,27.44,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Šunkový salám,116.98,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Konzumní brambory,13.27,1.0,kg
2010,Činnosti v oblasti nemovitostí,21341.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Činnosti v oblasti nemovitostí,21341.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Peněžnictví a pojišťovnictví,46189.00,Máslo,118.39,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Peněžnictví a pojišťovnictví,46189.00,Papriky,61.50,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Kapr živý,84.38,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Jablka konzumní,25.28,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Cukr krystalový,18.27,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Jogurt bílý netučný,6.26,150.0,g
2010,Peněžnictví a pojišťovnictví,46189.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Mrkev,15.79,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Eidamská cihla,119.95,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Těstoviny vaječné,31.94,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Pomeranče,30.62,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Peněžnictví a pojišťovnictví,46189.00,Banány žluté,27.44,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Šunkový salám,116.98,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Konzumní brambory,13.27,1.0,kg
2010,Peněžnictví a pojišťovnictví,46189.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Peněžnictví a pojišťovnictví,46189.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,"Profesní, vědecké a technické činnosti",31601.75,Máslo,118.39,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Mléko polotučné pasterované,16.03,1.0,l
2010,"Profesní, vědecké a technické činnosti",31601.75,Papriky,61.50,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Kapr živý,84.38,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Jablka konzumní,25.28,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Cukr krystalový,18.27,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Jogurt bílý netučný,6.26,150.0,g
2010,"Profesní, vědecké a technické činnosti",31601.75,Chléb konzumní kmínový,18.39,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Mrkev,15.79,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Eidamská cihla,119.95,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Těstoviny vaječné,31.94,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Vepřová pečeně s kostí,100.48,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Pomeranče,30.62,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,"Profesní, vědecké a technické činnosti",31601.75,Banány žluté,27.44,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Šunkový salám,116.98,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Konzumní brambory,13.27,1.0,kg
2010,"Profesní, vědecké a technické činnosti",31601.75,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,"Profesní, vědecké a technické činnosti",31601.75,Kuřata kuchaná celá,56.90,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Zpracovatelský průmysl,22971.00,Máslo,118.39,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Zpracovatelský průmysl,22971.00,Papriky,61.50,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Kapr živý,84.38,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Jablka konzumní,25.28,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Cukr krystalový,18.27,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Jogurt bílý netučný,6.26,150.0,g
2010,Zpracovatelský průmysl,22971.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Mrkev,15.79,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Eidamská cihla,119.95,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Těstoviny vaječné,31.94,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Pomeranče,30.62,1.0,kg
2010,Zpracovatelský průmysl,22971.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Zpracovatelský průmysl,22971.00,Banány žluté,27.44,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Šunkový salám,116.98,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Konzumní brambory,13.27,1.0,kg
2010,Zpracovatelský průmysl,22971.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Zpracovatelský průmysl,22971.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,Stavebnictví,22264.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Stavebnictví,22264.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Stavebnictví,22264.00,Máslo,118.39,1.0,kg
2010,Stavebnictví,22264.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Stavebnictví,22264.00,Papriky,61.50,1.0,kg
2010,Stavebnictví,22264.00,Kapr živý,84.38,1.0,kg
2010,Stavebnictví,22264.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Stavebnictví,22264.00,Jablka konzumní,25.28,1.0,kg
2010,Stavebnictví,22264.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Stavebnictví,22264.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Stavebnictví,22264.00,Cukr krystalový,18.27,1.0,kg
2010,Stavebnictví,22264.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Stavebnictví,22264.00,Jogurt bílý netučný,6.26,150.0,g
2010,Stavebnictví,22264.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Stavebnictví,22264.00,Mrkev,15.79,1.0,kg
2010,Stavebnictví,22264.00,Eidamská cihla,119.95,1.0,kg
2010,Stavebnictví,22264.00,Těstoviny vaječné,31.94,1.0,kg
2010,Stavebnictví,22264.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Stavebnictví,22264.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Stavebnictví,22264.00,Pomeranče,30.62,1.0,kg
2010,Stavebnictví,22264.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Stavebnictví,22264.00,Banány žluté,27.44,1.0,kg
2010,Stavebnictví,22264.00,Šunkový salám,116.98,1.0,kg
2010,Stavebnictví,22264.00,Konzumní brambory,13.27,1.0,kg
2010,Stavebnictví,22264.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Stavebnictví,22264.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Zdravotní a sociální péče,23590.75,Máslo,118.39,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Mléko polotučné pasterované,16.03,1.0,l
2010,Zdravotní a sociální péče,23590.75,Papriky,61.50,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Kapr živý,84.38,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Jablka konzumní,25.28,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Cukr krystalový,18.27,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Jogurt bílý netučný,6.26,150.0,g
2010,Zdravotní a sociální péče,23590.75,Chléb konzumní kmínový,18.39,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Mrkev,15.79,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Eidamská cihla,119.95,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Těstoviny vaječné,31.94,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Pomeranče,30.62,1.0,kg
2010,Zdravotní a sociální péče,23590.75,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Zdravotní a sociální péče,23590.75,Banány žluté,27.44,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Šunkový salám,116.98,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Konzumní brambory,13.27,1.0,kg
2010,Zdravotní a sociální péče,23590.75,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Zdravotní a sociální péče,23590.75,Kuřata kuchaná celá,56.90,1.0,kg
2010,Vzdělávání,23023.00,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Vzdělávání,23023.00,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Vzdělávání,23023.00,Máslo,118.39,1.0,kg
2010,Vzdělávání,23023.00,Mléko polotučné pasterované,16.03,1.0,l
2010,Vzdělávání,23023.00,Papriky,61.50,1.0,kg
2010,Vzdělávání,23023.00,Kapr živý,84.38,1.0,kg
2010,Vzdělávání,23023.00,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Vzdělávání,23023.00,Jablka konzumní,25.28,1.0,kg
2010,Vzdělávání,23023.00,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Vzdělávání,23023.00,Pšeničná mouka hladká,8.77,1.0,kg
2010,Vzdělávání,23023.00,Cukr krystalový,18.27,1.0,kg
2010,Vzdělávání,23023.00,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Vzdělávání,23023.00,Jogurt bílý netučný,6.26,150.0,g
2010,Vzdělávání,23023.00,Chléb konzumní kmínový,18.39,1.0,kg
2010,Vzdělávání,23023.00,Mrkev,15.79,1.0,kg
2010,Vzdělávání,23023.00,Eidamská cihla,119.95,1.0,kg
2010,Vzdělávání,23023.00,Těstoviny vaječné,31.94,1.0,kg
2010,Vzdělávání,23023.00,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Vzdělávání,23023.00,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Vzdělávání,23023.00,Pomeranče,30.62,1.0,kg
2010,Vzdělávání,23023.00,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Vzdělávání,23023.00,Banány žluté,27.44,1.0,kg
2010,Vzdělávání,23023.00,Šunkový salám,116.98,1.0,kg
2010,Vzdělávání,23023.00,Konzumní brambory,13.27,1.0,kg
2010,Vzdělávání,23023.00,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Vzdělávání,23023.00,Kuřata kuchaná celá,56.90,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Máslo,118.39,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Mléko polotučné pasterované,16.03,1.0,l
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Papriky,61.50,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Kapr živý,84.38,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Jablka konzumní,25.28,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Cukr krystalový,18.27,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Jogurt bílý netučný,6.26,150.0,g
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Chléb konzumní kmínový,18.39,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Mrkev,15.79,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Eidamská cihla,119.95,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Těstoviny vaječné,31.94,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Pomeranče,30.62,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Banány žluté,27.44,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Šunkový salám,116.98,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Konzumní brambory,13.27,1.0,kg
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,22035.75,Kuřata kuchaná celá,56.90,1.0,kg
2010,Těžba a dobývání,30278.25,Pečivo pšeničné bílé,33.54,1.0,kg
2010,Těžba a dobývání,30278.25,Vejce slepičí čerstvá,25.15,10.0,ks
2010,Těžba a dobývání,30278.25,Máslo,118.39,1.0,kg
2010,Těžba a dobývání,30278.25,Mléko polotučné pasterované,16.03,1.0,l
2010,Těžba a dobývání,30278.25,Papriky,61.50,1.0,kg
2010,Těžba a dobývání,30278.25,Kapr živý,84.38,1.0,kg
2010,Těžba a dobývání,30278.25,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,Těžba a dobývání,30278.25,Jablka konzumní,25.28,1.0,kg
2010,Těžba a dobývání,30278.25,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,Těžba a dobývání,30278.25,Pšeničná mouka hladká,8.77,1.0,kg
2010,Těžba a dobývání,30278.25,Cukr krystalový,18.27,1.0,kg
2010,Těžba a dobývání,30278.25,Rajská jablka červená kulatá,42.21,1.0,kg
2010,Těžba a dobývání,30278.25,Jogurt bílý netučný,6.26,150.0,g
2010,Těžba a dobývání,30278.25,Chléb konzumní kmínový,18.39,1.0,kg
2010,Těžba a dobývání,30278.25,Mrkev,15.79,1.0,kg
2010,Těžba a dobývání,30278.25,Eidamská cihla,119.95,1.0,kg
2010,Těžba a dobývání,30278.25,Těstoviny vaječné,31.94,1.0,kg
2010,Těžba a dobývání,30278.25,Vepřová pečeně s kostí,100.48,1.0,kg
2010,Těžba a dobývání,30278.25,Rostlinný roztíratelný tuk,80.42,1.0,kg
2010,Těžba a dobývání,30278.25,Pomeranče,30.62,1.0,kg
2010,Těžba a dobývání,30278.25,"Pivo výčepní, světlé, lahvové",9.89,0.5,l
2010,Těžba a dobývání,30278.25,Banány žluté,27.44,1.0,kg
2010,Těžba a dobývání,30278.25,Šunkový salám,116.98,1.0,kg
2010,Těžba a dobývání,30278.25,Konzumní brambory,13.27,1.0,kg
2010,Těžba a dobývání,30278.25,Přírodní minerální voda uhličitá,8.03,1.0,l
2010,Těžba a dobývání,30278.25,Kuřata kuchaná celá,56.90,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Pečivo pšeničné bílé,33.54,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Vejce slepičí čerstvá,25.15,10.0,ks
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Máslo,118.39,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Mléko polotučné pasterované,16.03,1.0,l
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Papriky,61.50,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Kapr živý,84.38,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Hovězí maso zadní bez kosti,176.15,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Jablka konzumní,25.28,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Rýže loupaná dlouhozrnná,33.93,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Pšeničná mouka hladká,8.77,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Cukr krystalový,18.27,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Rajská jablka červená kulatá,42.21,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Jogurt bílý netučný,6.26,150.0,g
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Chléb konzumní kmínový,18.39,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Mrkev,15.79,1.0,kg
2010,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",40295.75,Eidamská cihla,119.95,1.0,kg
